date,url,actor1,actor2,location,tone,event_type,link_status,headline
2025-02-17 14:15:00.000000 UTC,https://www.ruthfullyyours.com/2025/02/17/president-trumps-policy-toward-israel-underlying-assumptions-yoram-ettinger/,ISRAEL,THE US,"Gaza, Israel (general), Israel",-2.30040595399188,70,Active,President Trump’s policy toward Israel – underlying assumptions Yoram Ettinger | RUTHFULLY YOURS
2025-02-17 14:30:00.000000 UTC,https://navbharattimes.indiatimes.com/world/asian-countries/taliban-big-demand-to-india-islamic-emirate-want-to-reopen-indian-embassy-will-modi-government-accept/articleshow/118332929.cms,AFGHANISTAN,EGYPT,Egypt,0.0,40,Active,"India Taliban Latest News,तालिबान ने भारत से कर दी बड़ी डिमांड, लिस्ट भी सौंपी, क्या इस्लामिक अमीरात की मांग मानेगी मोदी सरकार? - taliban big demand to india islamic emirate want to reopen indian embassy will modi government accept - Asian countries News - Navbharat Times"
2025-02-17 14:30:00.000000 UTC,https://www.nysun.com/article/how-americas-greatest-presidents-were-forged-in-war-and-peace,SANTA ANA,,Iran,-2.22531293463143,120,Active,How America’s Greatest Presidents Were Forged in War — and Peace | The New York Sun
2025-02-17 14:30:00.000000 UTC,http://government.ru/news/54259/,INDUSTRY,UNITED ARAB EMIRATES,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",0.0,43,Active,Новости - Правительство России
2025-02-17 14:30:00.000000 UTC,https://abnews.ru/news/2025/2/17/ukraina-ne-priznaet-dogovorennostej-posle-vstrechi-diplomatov-v-er-riyade,VLADIMIR,UKRAINIAN,"Riyadh, Ar Riya?, Saudi Arabia",2.0979020979021,120,Active,Я не знал: Зеленский прокомментировал встречу дипломатов РФ и США в Эр-Рияде - АБН 24
2025-02-17 14:45:00.000000 UTC,https://africanmanager.com/le-president-libanais-dit-craindre-quisrael-ne-se-retire-pas-completement-a-la-date-prevue/,LEBANON,ISRAEL,Israel,-6.4516129032258,12,Active,Le président libanais dit « craindre » qu'Israël ne se retire pas complètement à la date prévue | African Manager
2025-02-17 15:00:00.000000 UTC,https://www.challenges.fr/monde/le-president-libanais-craint-quisrael-ne-se-retire-pas-totalement-mardi_598933,ISRAEL,LEBANON,"Gaza, Israel (general), Israel",-4.07079646017699,874,Active,Toute l'actualité internationale sur Challenges.fr
2025-02-17 15:15:00.000000 UTC,https://www.teleprensa.com/articulo/internacional/erdogan-recibira-martes-zelenski-turquia-plena-voragine-diplomatica/202502171452252036480.html,UKRAINE,TURKEY,Turkey,0.43859649122807,43,HTTP 404,
2025-02-17 15:15:00.000000 UTC,https://thefrontierpost.com/uae-president-reaffirms-support-for-ukraine-peace-efforts-in-meeting-with-zelenskyy/,US OFFICIAL,UKRAINE,"Riyadh, Ar Riya?, Saudi Arabia",1.2448132780083,36,Active,UAE president reaffirms support for Ukraine peace efforts in meeting with Zelenskyy – The Frontier Post
2025-02-17 15:15:00.000000 UTC,https://www.telesurtv.net/israel-pretende-mantenerse-en-sur-de-libano-mientras-presidente-aoun-reitera-que-debe-retirarse/,ISRAELI,LEBANESE,"Telesur, H_efa, Israel",-3.10421286031042,874,Active,Israel pretende mantenerse en sur de Líbano mientras presidente Aoun reitera que debe retirarse - teleSUR
2025-02-17 15:15:00.000000 UTC,https://www.tbsnews.net/foreign-policy/bangladesh-india-ties-should-not-be-regime-specific-touhid-tells-hindu-pitches-modi,EXTERNAL AFFAIRS MINIST,BANGLADESH,Oman,-1.69721656483367,26,Active,"Bangladesh-India ties should not be 'regime-specific', Foreign Affairs Adviser Touhid tells The Hindu | The Business Standard"
2025-02-17 15:15:00.000000 UTC,https://thefrontierpost.com/lebanese-president-says-worried-israel-may-not-fully-withdraw-by-tuesday-deadline/,LEBANESE,ISRAEL,Israel,-5.37897310513447,12,Active,Lebanese president says worried Israel may not fully withdraw by Tuesday deadline – The Frontier Post
2025-02-17 15:45:00.000000 UTC,https://www.infowars.com/posts/austrian-government-announces-mass-review-of-syrian-and-afghan-asylum-seekers-after-villach-terrorist-attack,SYRIAN,,Syria,-9.02160101651841,180,HTTP 403,
2025-02-17 15:45:00.000000 UTC,https://en.apa.az/foreign-policy/azerbaijani-embassy-in-syria-resumes-operations-after-13-years-charge-daffaires-dispatched-to-damascus-460785,AZERBAIJANI,DAMASCUS,"Damascus, Dimashq, Syria",4.16666666666667,42,Active,"Azerbaijani Embassy in Syria resumes operations after 13 years, chargé d'affaires dispatched to Damascus"
2025-02-17 15:45:00.000000 UTC,https://mb.com.ph/2025/2/16/ukraine-s-president-zelenskyy-travels-to-uae-as-momentum-grows-for-war-peace-talks,UKRAINIAN,UNITED ARAB EMIRATES,"Arabian Peninsula, Saudi Arabia (general), Saudi Arabia",-2.29166666666667,42,HTTP 403,
2025-02-17 15:45:00.000000 UTC,https://www.myjoyonline.com/dr-david-kofi-wuaku-a-legacy-of-generosity-and-vision-beyond-elections/,RESIDENTS,,Turkey,7.09459459459459,51,Active,Dr David Kofi Wuaku: A legacy of generosity and vision beyond elections - MyJoyOnline
2025-02-17 15:45:00.000000 UTC,https://en.apa.az/foreign-policy/azerbaijani-pm-pays-working-visit-to-iran-460791,ISLAMIC,IRAN,Iran,0.980392156862745,43,Active,Azerbaijani PM pays working visit to Iran
2025-02-17 15:45:00.000000 UTC,https://tribune.net.ph/2025/02/17/arab-summit-on-trumps-gaza-plan-pushed-to-friday-say-diplomats,ISRAEL,ABDULLAH II,"Riyadh, Ar Riya?, Saudi Arabia",-3.2448377581121,40,Active,"Arab Summit on Trump's Gaza Plan Postponed to Friday, Expanded to Include More Leaders"
2025-02-17 15:45:00.000000 UTC,https://timesca.com/middle-power-policy-in-global-confrontation-environment/,CHINA,EUROPE,Turkey,-0.4162330905307,40,Active,Middle Power Policy in Global Confrontation Environment - The Times Of Central Asia
2025-02-17 16:15:00.000000 UTC,https://foreignpolicy.com/2025/02/17/islamic-state-syria-comeback-terrorism/?tpcc=recirc_trending062921,IRAQI,IRAN,Iran,-5.52808988764045,874,Active,"The Islamic State's Comeback in Syria, Worldwide"
2025-02-17 16:15:00.000000 UTC,https://www.newkerala.com/news/o/lebanese-president-expresses-concern-israels-full-withdrawal-159,ISRAEL,LEBANON,Lebanon,-3.52112676056338,40,Active,Aoun Warns Israel Withdrawal Risks Lebanon Tensions
2025-02-17 16:15:00.000000 UTC,https://huntnewsnu.com/83950/archive/crisis-management-from-northeasterns-war-room-how-northeastern-presidents-have-addressed-international-conflicts/,STUDENT,,"Gaza, Israel (general), Israel",-3.69921164342026,20,Active,Crisis management from Northeastern’s war room: How Northeastern presidents have addressed international conflicts - The Huntington News
2025-02-17 16:15:00.000000 UTC,https://elperiodico.com.do/2025/02/17/presidente-libanes-duda-de-retirada-total-de-israel-del-sur-del-libano/,PRESIDENT,VILLAGE,Lebanon,-5.42635658914729,30,Active,Libano: Dudas sobre la retirada de Israel
2025-02-17 16:30:00.000000 UTC,https://www.sverigesradio.se/artikel/government-to-look-into-rules-for-getting-consular-support-abroad,SWEDEN,,Lebanon,-2.0618556701031,70,HTTP 403,
2025-02-17 16:30:00.000000 UTC,https://www.aa.com.tr/en/turkiye/turkish-president-erdogan-to-meet-ukrainian-president-zelenskyy-in-ankara-on-tuesday/3484607,TURKEY,UKRAINIAN,"Istanbul, Istanbul, Turkey",2.08333333333334,36,Active,Turkish President Erdogan to meet Ukrainian President Zelenskyy in Ankara on Tuesday
2025-02-17 16:30:00.000000 UTC,https://www.maravipost.com/chakweras-shameful-address-malawians-disown-president-amidst-lies-and-broken-promises/,UNITED ARAB EMIRATES,PRESIDENT,United Arab Emirates,-4.36730123180291,43,Active,Chakwera's shameful address: Malawians disown president amidst lies and broken promises - The Maravi Post
2025-02-17 16:30:00.000000 UTC,https://www.aa.com.tr/en/middle-east/israeli-prime-minister-takes-stand-for-10th-time-in-his-corruption-trial/3484418,ISRAEL,ISRAEL,"Gaza, Israel (general), Israel",-10.6719367588933,173,Active,Israeli prime minister takes stand for 10th time in his corruption trial
2025-02-17 16:30:00.000000 UTC,https://www.marketscreener.com/news/latest/US-top-diplomat-Rubio-meets-Saudi-FM-before-Ukraine-peace-talks-49078578/,SAUDI ARABIA,SECRETARY OF STATE,"Riyadh, Ar Riya?, Saudi Arabia",0.66225165562914,36,HTTP 403,
2025-02-17 16:30:00.000000 UTC,https://article.wn.com/view/2025/02/17/Afghanistan_s_Taliban_makes_debut_diplomatic_trip_to_Japan/,AFGHANISTAN,JAPAN,United Arab Emirates,0.995024875621895,42,Active,Afghanistan’s Taliban makes debut diplomatic trip to Japan - Worldnews.com
2025-02-17 17:00:00.000000 UTC,https://13tv.co.il/item/news/politics/state-policy/o7ztj-904467049/?pid=7&cid=902992371,REUTERS,JERUSALEM,"Jerusalem, Israel (general), Israel",-5.6,10,Active,"ישראל נערכת לקבל 4 חללים בחמישי, ולהקדים שחרור 6 חטופים חיים | חדשות 13"
2025-02-17 17:15:00.000000 UTC,https://www.israeltoday.co.il/read/the-shattering-of-foreign-policy-delusions/,PRESIDENT,EGYPT,"Gaza, Israel (general), Israel",-3.31299040976461,20,Active,The shattering of foreign-policy delusions - Israel Today
2025-02-17 17:30:00.000000 UTC,https://www.wtma.com/news/huckabee-to-newsmax-everyone-in-trump-team-on-same-page-in-mideast-policy/,PRESIDENT,IRAN,Iran,-1.875,12,HTTP 404,
2025-02-17 17:45:00.000000 UTC,https://english.aawsat.com/gulf/5113046-ukrainian-president-visit-saudi-arabia-wednesday,PRESIDENT,ABU DHABI,Saudi Arabia,3.66748166259169,42,Active,Ukrainian President to Visit Saudi Arabia on Wednesday
2025-02-17 17:45:00.000000 UTC,https://www.thenational.scot/news/24942053.60-mps-demand-uk-government-ban-imports-israeli-settler-goods/,UNITED KINGDOM,,"Gaza, Israel (general), Israel",-6.01604278074866,163,Active,Over 60 MPs demand UK Government ban imports of Israeli settler goods | The National
2025-02-17 17:45:00.000000 UTC,https://www.politicsweb.co.za/documents/palestine-a-corner-stone-of-irans-foreign-policy--,ISLAMIC,IRAN,Iran,7.84313725490196,17,Active,Palestine: A cornerstone of Iran's foreign policy - MRN | Politicsweb
2025-02-17 17:45:00.000000 UTC,https://www.theepochtimes.com/world/polands-prime-minister-says-no-polish-troops-will-go-to-ukraine-5811444,POLISH,UKRAINE,Saudi Arabia,0.88105726872247,72,Active,Poland’s Prime Minister Says No Polish Troops Will Go to Ukraine | The Epoch Times
2025-02-17 18:00:00.000000 UTC,https://www.algemeiner.com/2025/02/17/the-historical-roots-of-president-trumps-gaza-relocation-plan/,JORDAN,ISRAEL,Jordan,-5.74617610582885,43,Active,The Historical Roots of President Trump’s Gaza Relocation Plan | Algemeiner.com
2025-02-17 18:00:00.000000 UTC,https://www.dabangasudan.org/en/all-news/article/sudan-ex-fm-diplomatic-pivot-to-russia-and-iran-signals-deepening-isolation,IRAN,CARRIER,Syria,-2.34657039711192,20,Active,Sudan ex-FM: 'Diplomatic pivot to Russia and Iran signals deepening isolation' - Dabanga Radio TV Online
2025-02-17 18:15:00.000000 UTC,https://www.ludlowadvertiser.co.uk/news/national/24942871.uk-cautious-change-us-policy-ukraine-think-tank-says/,,EUROPEAN,Saudi Arabia,-0.823675060059438,100,Active,"UK should be cautious after change in US policy over Ukraine, think tank says | Ludlow Advertiser"
2025-02-17 18:15:00.000000 UTC,https://top-channel.tv/2025/02/17/lideret-evropiane-mblidhen-per-takimin-urgjent-ne-paris-macron-do-telefonoje-presidentin-trump-para-mbledhjes/,EUROPEAN,PARIS,Saudi Arabia,-2.75229357798165,40,HTTP 403,
2025-02-17 18:15:00.000000 UTC,https://www.lopinion.fr/international/le-president-libanais-craint-quisrael-ne-se-retire-pas-totalement-mardi,BEIRUT,ISRAEL,"Gaza, Israel (general), Israel",-4.11522633744856,40,Active,Le président libanais craint qu'Israël ne se retire pas totalement mardi - l'Opinion
2025-02-17 18:30:00.000000 UTC,https://news.az/news/arab-summit-on-trump-s-gaza-plan-delayed-to-friday-say-diplomats,UNITED STATES,ISRAEL,"Gaza, Israel (general), Israel",-3.19767441860465,13,Active,"Arab summit on Trump's Gaza plan delayed to Friday, say diplomats | News.az"
2025-02-17 18:30:00.000000 UTC,https://klaipeda.diena.lt/naujienos/pasaulis/ekonomika-ir-politika/diplomatai-arabu-saliu-susitikimas-del-trumpo-gazos-plano-atidetas-iki-penktadienio-1212604,PERSIAN GULF,,Jordan,-1.28205128205128,12,Active,Diplomatai: arabų šalių susitikimas dėl Trumpo Gazos plano atidėtas iki penktadienio
2025-02-17 18:45:00.000000 UTC,https://www.columbian.com/news/2025/feb/17/ukraines-president-zelenskyy-travels-to-united-arab-emirates-as-momentum-grows-for-war-peace-talks/,SAUDI ARABIA,SAUDI ARABIA,"Arabian Peninsula, Saudi Arabia (general), Saudi Arabia",-0.92699884125145,36,HTTP 403,
2025-02-17 18:45:00.000000 UTC,https://www.emirates247.com/uae/hamdan-bin-mohammed-meets-with-president-of-tatarstan-on-sidelines-of-idex-2025-2025-02-17-1.737752,UNITED ARAB EMIRATES,MINIST OF DEFENCE,"Dubai, Dubayy, United Arab Emirates",5.71428571428571,40,Active,Hamdan bin Mohammed meets with President of Tatarstan on sidelines of IDEX 2025 - Emirates 24|7
2025-02-17 18:45:00.000000 UTC,https://www.africa.com/african-leaders-appoint-a-new-african-leaders-malaria-alliance-alma-chair-president-advocate-duma-gideon-boko-of-botswana-taking-over-from-he-president-umaro-sissoco-embalo-of-guinea-bissau-and-co/,PRESIDENT,PRESIDENT,Egypt,1.83098591549296,841,Active,Africa News & Insights Hub | africa.com
2025-02-17 18:45:00.000000 UTC,https://www.ciudadccs.info/publicacion/26899-eeuu-muestra-descontento-contra-politicas-del-presidente-donald-trump,AMERICAN,,Israel,-2.68096514745308,73,Active,Inicio | Periódico CiudadCCS
2025-02-17 18:45:00.000000 UTC,https://thefrontierpost.com/saudi-us-top-diplomats-hold-talks-in-riyadh/,SAUDI,,"Riyadh, Ar Riya?, Saudi Arabia",1.29032258064516,40,Active,"Saudi, US top diplomats hold talks in Riyadh – The Frontier Post"
2025-02-17 18:45:00.000000 UTC,https://www.senado.gov.co/index.php/component/content/article/19-presidencia-del-senado/6224-presidente-del-congreso-responde-a-senalamientos-de-gustavo-petro?Itemid=101,PRESIDENT,,Iran,-2.04841713221602,30,HTTP 429,
2025-02-17 18:45:00.000000 UTC,https://13tv.co.il/item/news/politics/state-policy/o7ztj-904467049/?pid=7&&cid=902992386,EGYPT,,"Cairo, Al Qahirah, Egypt",-3.34855403348554,64,Active,"ישראל נערכת לקבל 4 חללים בחמישי, ולהקדים שחרור 6 חטופים חיים | חדשות 13"
2025-02-17 19:00:00.000000 UTC,https://www.rferl.org/a/ukraine-poroshenko-zelenskyy-elections/33317972.html,UNIVERSITY,UKRAINE,Saudi Arabia,0.0917431192660598,13,Active,"Ukraine Preparing For Elections, Claims Zelenskyy's Predecessor Poroshenko"
2025-02-17 19:15:00.000000 UTC,http://www.jordantimes.com/news/region/ukraines-zelensky-uae-president-discuss-economic-cooperation,RUSSIA,UKRAINE,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",-0.59523809523809,45,Active,"Ukraine's Zelensky, UAE president discuss economic cooperation | Jordan Times"
2025-02-17 19:15:00.000000 UTC,https://www.news18.com/india/who-is-gyanesh-kumar-ias-officer-who-played-key-role-in-art-370-abrogation-is-new-chief-election-commissioner-9231038.html,KERALA,IRAQ,Iraq,-0.7532956685499,111,HTTP 403,
2025-02-17 19:15:00.000000 UTC,https://www.presstv.ir/Detail/2025/02/17/742996/Iran-Sudan-establishment-stability-sovereignty-Parliament-Qalibaf,IRAN,SUDAN,"Qalibaf, Semnan, Iran",-4.95689655172414,30,Active,"Iran urges establishment of stability, sovereignty in Sudan: Qalibaf"
2025-02-17 19:45:00.000000 UTC,https://www.washingtonexaminer.com/policy/immigration/3321669/homan-illegal-drug-cartels-eradicated/,,GANG,"Alexandria, Al Iskandariyah, Egypt",-1.90735694822889,36,HTTP 403,
2025-02-17 20:00:00.000000 UTC,https://libnanews.com/conflit-israel-hezbollah-joumblatt-critique-lusage-des-armes-et-prone-la-diplomatie/,DRUZE,,Iran,-3.10262529832935,51,Timeout,
2025-02-17 20:00:00.000000 UTC,https://www.app.com.pk/diplomatic-corner/pakistan-pavilion-inaugurated-at-gulfood-2025/,AMBASSADOR,PAKISTAN,"Dubai, Dubayy, United Arab Emirates",5.46875,10,Active,Pakistan Pavilion inaugurated at Gulfood 2025
2025-02-17 20:00:00.000000 UTC,https://www.la-croix.com/a-vif/guerre-en-ukraine-diplomatique-arabie-saoudite-20250217,EUROPEAN,,"Riyadh, Ar Riya?, Saudi Arabia",-2.26415094339623,12,Active,Guerre en Ukraine : diplomatique Arabie saoudite
2025-02-17 20:00:00.000000 UTC,https://fedpress.ru/news/northern-america/policy/3364048,RUSSIA,,"Riyadh, Ar Riya?, Saudi Arabia",-3.03030303030303,84,Active,Украине предрекли крупные территориальные потери до мирных переговоров с Россией | Северная Америка | ФедералПресс
2025-02-17 20:15:00.000000 UTC,https://www.albawaba.com/business/trump-announces-reciprocal-tariff-policy-1599925,,SAUDI ARABIA,"Riyadh, Ar Riya?, Saudi Arabia",-0.60790273556231,40,Active,Trump announces reciprocal tariff policy system | Al Bawaba
2025-02-17 21:00:00.000000 UTC,https://www.aa.com.tr/en/europe/ukrainian-president-arrives-in-turkiye-for-official-talks/3484852,TURKEY,UKRAINIAN,"Ankara, Ankara, Turkey",-1.58730158730159,40,Active,Ukrainian president arrives in Türkiye for official talks
2025-02-17 21:00:00.000000 UTC,https://www.the-star.co.ke/news/2025-02-17-mudavadi-kenya-accepts-auc-election-outcome,RAILA ODINGA,CABINET,Syria,4.92505353319058,25,Active,Mudavadi: Kenya accepts AUC election outcome
2025-02-17 21:15:00.000000 UTC,https://www.tovima.gr/2025/02/17/diplomatia/apo-to-parisi-sto-riant-geopolitiko-skaki-gia-to-mellon-tis-oukranias/,PARIS,,"Riyadh, Ar Riya?, Saudi Arabia",-0.39292730844793,10,Active,Από το Παρίσι στο Ριάντ: Γεωπολιτικό σκάκι για το μέλλον της Ουκρανίας - ΤΟ ΒΗΜΑ
2025-02-17 21:15:00.000000 UTC,https://www.abc.net.au/news/2025-02-18/nsw-government-introduces-new-hate-speech-bill-to-parliament/104947228,ATTORNEY GENERAL,,"Gaza, Israel (general), Israel",-6.49509803921569,16,Active,New hate speech laws tackling antisemitism to be introduced in NSW parliament today - ABC News
